cnt,mnth,hr,holiday,workingday,weathersit,temp,atemp,hum,windspeed,season
532,6,17,0,0,1,0.84,0.7273,0.32,0.2537,3
534,6,18,0,0,1,0.82,0.7273,0.34,0.2537,3
423,6,19,0,0,1,0.8,0.7121,0.38,0.2985,3
332,6,20,0,0,1,0.78,0.697,0.46,0.2537,3
253,6,21,0,0,1,0.76,0.697,0.55,0.2239,3
178,6,22,0,0,1,0.74,0.6818,0.55,0.1045,3
87,6,23,0,0,1,0.74,0.6818,0.58,0.1045,3
68,6,0,0,1,1,0.72,0.6818,0.62,0.2537,3
31,6,1,0,1,1,0.7,0.6515,0.65,0.2239,3
14,6,2,0,1,1,0.7,0.6515,0.7,0.2239,3
5,6,3,0,1,1,0.68,0.6364,0.69,0.2537,3
4,6,4,0,1,1,0.66,0.6061,0.78,0.2537,3
43,6,5,0,1,1,0.66,0.6212,0.74,0.1642,3
158,6,6,0,1,1,0.64,0.5909,0.78,0.1642,3
485,6,7,0,1,1,0.66,0.6212,0.74,0.2239,3
608,6,8,0,1,1,0.66,0.6212,0.69,0.194,3
268,6,9,0,1,1,0.7,0.6515,0.65,0.194,3
184,6,10,0,1,1,0.76,0.697,0.55,0.1642,3
181,6,11,0,1,1,0.8,0.7273,0.43,0.3284,3
270,6,12,0,1,2,0.76,0.6818,0.45,0.2985,3
260,6,13,0,1,1,0.72,0.6667,0.51,0.2985,3
251,6,14,0,1,1,0.78,0.697,0.43,0.2537,3
233,6,15,0,1,1,0.78,0.6818,0.38,0.4627,3
414,6,16,0,1,1,0.8,0.697,0.31,0.3881,3
833,6,17,0,1,1,0.8,0.6818,0.24,0.4627,3
791,6,18,0,1,1,0.76,0.6667,0.27,0.4478,3
582,6,19,0,1,1,0.74,0.6515,0.27,0.4627,3
475,6,20,0,1,1,0.72,0.6515,0.3,0.4478,3
331,6,21,0,1,1,0.68,0.6212,0.3,0.3284,3
187,6,22,0,1,1,0.66,0.6212,0.29,0.3881,3
103,6,23,0,1,1,0.64,0.6212,0.33,0.3284,3
37,6,0,0,1,1,0.62,0.6212,0.33,0.3284,3
30,6,1,0,1,1,0.6,0.6212,0.35,0.3881,3
9,6,2,0,1,1,0.56,0.5303,0.43,0.2836,3
9,6,3,0,1,1,0.54,0.5152,0.45,0.2836,3
10,6,4,0,1,1,0.54,0.5152,0.45,0.2985,3
39,6,5,0,1,1,0.52,0.5,0.48,0.3881,3
188,6,6,0,1,1,0.52,0.5,0.52,0.2985,3
552,6,7,0,1,1,0.52,0.5,0.52,0.3582,3
656,6,8,0,1,1,0.56,0.5303,0.49,0.3284,3
328,6,9,0,1,1,0.58,0.5455,0.46,0.4179,3
190,6,10,0,1,1,0.62,0.6212,0.41,0.3582,3
235,6,11,0,1,1,0.64,0.6212,0.36,0.4179,3
308,6,12,0,1,1,0.66,0.6212,0.34,0.4478,3
306,6,13,0,1,1,0.7,0.6364,0.3,0.4627,3
267,6,14,0,1,1,0.7,0.6364,0.3,0.4627,3
317,6,15,0,1,1,0.72,0.6515,0.28,0.4627,3
416,6,16,0,1,1,0.72,0.6364,0.26,0.4925,3
900,6,17,0,1,1,0.72,0.6515,0.28,0.4179,3
824,6,18,0,1,1,0.72,0.6515,0.28,0.3582,3
612,6,19,0,1,1,0.72,0.6515,0.28,0.2239,3
505,6,20,0,1,1,0.7,0.6364,0.3,0.2836,3
328,6,21,0,1,1,0.68,0.6364,0.34,0.194,3
245,6,22,0,1,1,0.66,0.6212,0.34,0.2537,3
131,6,23,0,1,1,0.62,0.6212,0.41,0.1343,3
54,6,0,0,1,1,0.62,0.6212,0.41,0.194,3
23,6,1,0,1,1,0.6,0.6212,0.43,0.1642,3
14,6,2,0,1,1,0.56,0.5303,0.49,0.1343,3
8,6,3,0,1,1,0.58,0.5455,0.46,0.0896,3
11,6,4,0,1,1,0.6,0.6212,0.4,0.2537,3
36,6,5,0,1,1,0.6,0.6212,0.43,0.2836,3
200,6,6,0,1,1,0.58,0.5455,0.46,0.2836,3
527,6,7,0,1,1,0.6,0.6212,0.43,0.3582,3
687,6,8,0,1,1,0.62,0.6212,0.43,0.3284,3
282,6,9,0,1,1,0.66,0.6212,0.41,0.3582,3
172,6,10,0,1,1,0.7,0.6364,0.37,0.2537,3
209,6,11,0,1,1,0.74,0.6515,0.3,0.3284,3
322,6,12,0,1,1,0.76,0.6667,0.29,0.2985,3
321,6,13,0,1,1,0.8,0.697,0.27,0.3284,3
270,6,14,0,1,1,0.8,0.6818,0.24,0.3582,3
249,6,15,0,1,1,0.8,0.697,0.26,0.4627,3
392,6,16,0,1,1,0.82,0.697,0.24,0.4478,3
843,6,17,0,1,1,0.82,0.697,0.24,0.3881,3
804,6,18,0,1,1,0.8,0.697,0.27,0.3284,3
643,6,19,0,1,1,0.78,0.6818,0.29,0.3284,3
445,6,20,0,1,1,0.76,0.6667,0.31,0.194,3
367,6,21,0,1,1,0.74,0.6515,0.35,0.1343,3
297,6,22,0,1,1,0.72,0.6515,0.39,0.0896,3
159,6,23,0,1,1,0.68,0.6364,0.47,0.1343,3
54,6,0,0,1,1,0.66,0.6212,0.5,0.1045,3
25,6,1,0,1,1,0.66,0.6212,0.54,0,3
13,6,2,0,1,1,0.66,0.6212,0.5,0.0896,3
7,6,3,0,1,1,0.66,0.6212,0.5,0.0896,3
11,6,4,0,1,1,0.62,0.6061,0.61,0.1045,3
47,6,5,0,1,1,0.62,0.6212,0.57,0.0896,3
193,6,6,0,1,1,0.62,0.6212,0.57,0.0896,3
508,6,7,0,1,1,0.62,0.6061,0.61,0.1045,3
617,6,8,0,1,1,0.66,0.6212,0.5,0.1343,3
351,6,9,0,1,1,0.7,0.6515,0.54,0.1642,3
184,6,10,0,1,1,0.74,0.6667,0.48,0.194,3
211,6,11,0,1,1,0.8,0.697,0.31,0.194,3
276,6,12,0,1,1,0.84,0.7121,0.26,0.2836,3
236,6,13,0,1,1,0.86,0.7424,0.26,0.2239,3
254,6,14,0,1,1,0.86,0.7273,0.25,0.3284,3
219,6,15,0,1,1,0.86,0.7273,0.25,0.3284,3
387,6,16,0,1,1,0.88,0.7424,0.23,0.194,3
705,6,17,0,1,1,0.88,0.7424,0.22,0.194,3
697,6,18,0,1,1,0.86,0.7273,0.25,0.2239,3
571,6,19,0,1,1,0.84,0.7273,0.3,0.2985,3
470,6,20,0,1,1,0.82,0.7273,0.34,0.194,3
398,6,21,0,1,1,0.76,0.697,0.55,0.194,3
274,6,22,0,1,1,0.76,0.697,0.52,0.1642,3
171,6,23,0,1,1,0.74,0.6667,0.48,0.1343,3
114,6,0,0,1,1,0.74,0.6667,0.48,0.1343,3
42,6,1,0,1,1,0.74,0.6667,0.51,0.1642,3
18,6,2,0,1,1,0.72,0.6667,0.58,0.194,3
8,6,3,0,1,1,0.72,0.6667,0.58,0.194,3
10,6,4,0,1,1,0.7,0.6515,0.65,0.1642,3
45,6,5,0,1,1,0.7,0.6515,0.61,0.1045,3
163,6,6,0,1,2,0.7,0.6515,0.61,0.1642,3
380,6,7,0,1,1,0.7,0.6515,0.61,0.1045,3
624,6,8,0,1,2,0.74,0.6818,0.55,0.1045,3
300,6,9,0,1,1,0.76,0.697,0.55,0.1642,3
171,6,10,0,1,1,0.9,0.8333,0.39,0.2985,3
188,6,11,0,1,2,0.9,0.8485,0.42,0.2836,3
226,6,12,0,1,2,0.92,0.8788,0.4,0.2537,3
239,6,13,0,1,1,0.94,0.8788,0.38,0.194,3
233,6,14,0,1,1,0.96,0.9091,0.36,0.2239,3
230,6,15,0,1,1,0.96,0.9091,0.36,0,3
351,6,16,0,1,1,0.96,0.9091,0.36,0,3
539,6,17,0,1,1,0.98,0.9242,0.34,0.194,3
464,6,18,0,1,1,0.96,0.8636,0.31,0,3
363,6,19,0,1,1,0.9,0.8788,0.47,0.194,3
308,6,20,0,1,1,0.92,0.8939,0.42,0.2537,3
236,6,21,0,1,2,0.86,0.8333,0.53,0.194,3
163,6,22,0,1,3,0.82,0.8333,0.63,0.194,3
48,6,23,0,1,3,0.82,0.8333,0.63,0.194,3
69,6,0,0,0,3,0.64,0.5758,0.89,0.1642,3
58,6,1,0,0,3,0.64,0.5758,0.89,0.2239,3
61,6,2,0,0,2,0.64,0.5758,0.89,0,3
23,6,3,0,0,2,0.64,0.5758,0.89,0,3
18,6,4,0,0,2,0.62,0.5455,0.94,0,3
10,6,5,0,0,1,0.64,0.5758,0.89,0.1642,3
42,6,6,0,0,1,0.64,0.5758,0.89,0.1642,3
92,6,7,0,0,1,0.64,0.5758,0.89,0.1642,3
194,6,8,0,0,1,0.64,0.5758,0.89,0.1642,3
275,6,9,0,0,1,0.64,0.5758,0.89,0.1642,3
404,6,10,0,0,1,0.88,0.7727,0.3,0.2537,3
452,6,11,0,0,1,0.88,0.7727,0.3,0.2537,3
471,6,12,0,0,1,0.88,0.7727,0.3,0.2537,3
428,6,13,0,0,1,0.88,0.7727,0.3,0.2537,3
409,6,14,0,0,1,0.88,0.7727,0.3,0.2537,3
404,6,15,0,0,1,0.88,0.7727,0.3,0.2537,3
373,6,16,0,0,1,0.9,0.7879,0.29,0.1642,3
362,6,17,0,0,1,0.88,0.7727,0.32,0.1343,3
339,6,18,0,0,1,0.88,0.7879,0.35,0,3
374,6,19,0,0,1,0.84,0.7576,0.44,0.2537,3
292,6,20,0,0,1,0.82,0.7727,0.52,0.1642,3
213,6,21,0,0,1,0.82,0.7727,0.52,0.1642,3
172,6,22,0,0,1,0.78,0.7424,0.62,0.1642,3
152,6,23,0,0,1,0.78,0.7424,0.62,0.0896,3
149,7,0,0,0,1,0.76,0.7273,0.66,0,3
93,7,1,0,0,1,0.74,0.697,0.7,0.1343,3
90,7,2,0,0,1,0.72,0.697,0.74,0.0896,3
33,7,3,0,0,1,0.72,0.7121,0.84,0.1343,3
4,7,4,0,0,1,0.7,0.6667,0.79,0.194,3
10,7,5,0,0,1,0.68,0.6364,0.79,0.1045,3
27,7,6,0,0,1,0.7,0.6667,0.79,0.0896,3
50,7,7,0,0,1,0.74,0.697,0.7,0,3
142,7,8,0,0,1,0.78,0.7424,0.62,0.1045,3
219,7,9,0,0,1,0.82,0.7879,0.56,0,3
366,7,10,0,0,1,0.86,0.7879,0.44,0.2985,3
377,7,11,0,0,1,0.88,0.803,0.39,0.2239,3
433,7,12,0,0,1,0.9,0.8182,0.37,0.2239,3
420,7,13,0,0,1,0.92,0.8333,0.33,0.2537,3
444,7,14,0,0,1,0.92,0.8333,0.33,0.2537,3
345,7,15,0,0,1,0.9,0.8182,0.37,0.2836,3
313,7,16,0,0,1,0.92,0.8333,0.33,0.2985,3
413,7,17,0,0,1,0.92,0.803,0.26,0.2985,3
370,7,18,0,0,1,0.88,0.7727,0.32,0.3582,3
382,7,19,0,0,1,0.84,0.7424,0.39,0.1343,3
332,7,20,0,0,1,0.84,0.7424,0.39,0.1343,3
258,7,21,0,0,1,0.84,0.7424,0.39,0.1343,3
151,7,22,0,0,1,0.82,0.7424,0.43,0.1343,3
110,7,23,0,0,3,0.78,0.7121,0.52,0.1642,3
43,7,0,0,1,2,0.76,0.7121,0.58,0.2239,3
17,7,1,0,1,2,0.76,0.7121,0.58,0.194,3
15,7,2,0,1,2,0.74,0.6667,0.51,0.2537,3
5,7,3,0,1,2,0.72,0.6667,0.54,0.4179,3
12,7,4,0,1,2,0.72,0.6667,0.54,0.2985,3
40,7,5,0,1,2,0.72,0.6667,0.51,0,3
136,7,6,0,1,1,0.7,0.6515,0.58,0.1045,3
398,7,7,0,1,1,0.74,0.6667,0.51,0.1045,3
568,7,8,0,1,1,0.76,0.697,0.52,0.194,3
295,7,9,0,1,1,0.78,0.697,0.46,0.2537,3
174,7,10,0,1,1,0.8,0.7273,0.43,0.2537,3
201,7,11,0,1,1,0.84,0.7273,0.28,0.2985,3
257,7,12,0,1,1,0.84,0.7273,0.32,0.194,3
236,7,13,0,1,1,0.86,0.7576,0.34,0.2239,3
230,7,14,0,1,1,0.86,0.7576,0.34,0.2239,3
234,7,15,0,1,1,0.84,0.7424,0.36,0.194,3
365,7,16,0,1,1,0.84,0.7424,0.36,0.2836,3
747,7,17,0,1,1,0.84,0.7273,0.32,0.1343,3
730,7,18,0,1,1,0.84,0.7273,0.32,0.1642,3
581,7,19,0,1,1,0.78,0.697,0.43,0.1343,3
395,7,20,0,1,1,0.78,0.697,0.43,0.1343,3
258,7,21,0,1,1,0.76,0.6818,0.45,0.1343,3
188,7,22,0,1,1,0.74,0.6667,0.51,0.1642,3
102,7,23,0,1,1,0.74,0.6667,0.51,0.1045,3
53,7,0,0,1,1,0.72,0.6667,0.54,0,3
14,7,1,0,1,1,0.72,0.6667,0.58,0,3
10,7,2,0,1,1,0.72,0.6667,0.58,0,3
2,7,3,0,1,1,0.7,0.6515,0.65,0.1343,3
6,7,4,0,1,1,0.68,0.6364,0.65,0.1045,3
35,7,5,0,1,1,0.7,0.6515,0.61,0,3
154,7,6,0,1,1,0.7,0.6515,0.65,0.1343,3
483,7,7,0,1,1,0.74,0.6818,0.58,0,3
646,7,8,0,1,1,0.74,0.6818,0.62,0.0896,3
272,7,9,0,1,1,0.8,0.7424,0.49,0.1642,3
209,7,10,0,1,1,0.82,0.7424,0.43,0.2239,3
217,7,11,0,1,1,0.86,0.7576,0.34,0.194,3
272,7,12,0,1,1,0.88,0.7576,0.28,0.194,3
283,7,13,0,1,1,0.9,0.7727,0.25,0.1343,3
310,7,14,0,1,1,0.9,0.7727,0.25,0.194,3
401,7,15,0,1,2,0.9,0.7727,0.24,0,3
527,7,16,0,1,2,0.9,0.7727,0.24,0.194,3
722,7,17,0,1,2,0.86,0.7424,0.3,0.1642,3
627,7,18,0,1,2,0.86,0.7424,0.3,0,3
497,7,19,0,1,2,0.84,0.7424,0.36,0.1343,3
376,7,20,0,1,3,0.76,0.697,0.55,0.4925,3
196,7,21,0,1,2,0.7,0.6515,0.7,0.2836,3
177,7,22,0,1,1,0.68,0.6364,0.79,0.194,3
171,7,23,0,1,1,0.66,0.6061,0.83,0,3
159,7,0,1,0,1,0.68,0.6364,0.79,0.0896,3
123,7,1,1,0,1,0.68,0.6364,0.74,0,3
93,7,2,1,0,1,0.66,0.6061,0.83,0.1343,3
32,7,3,1,0,1,0.68,0.6364,0.74,0.194,3
16,7,4,1,0,1,0.68,0.6364,0.69,0.2537,3
19,7,5,1,0,1,0.66,0.6212,0.69,0,3
32,7,6,1,0,1,0.66,0.6212,0.69,0,3
72,7,7,1,0,1,0.68,0.6364,0.65,0,3
153,7,8,1,0,1,0.7,0.6515,0.61,0.1045,3
293,7,9,1,0,1,0.76,0.697,0.52,0,3
447,7,10,1,0,1,0.8,0.7273,0.46,0,3
485,7,11,1,0,1,0.82,0.7576,0.46,0.1343,3
494,7,12,1,0,1,0.86,0.7879,0.41,0.2239,3
499,7,13,1,0,1,0.9,0.8182,0.35,0,3
547,7,14,1,0,1,0.9,0.8182,0.37,0.1642,3
454,7,15,1,0,1,0.92,0.8485,0.35,0.2985,3
389,7,16,1,0,1,0.92,0.8485,0.35,0.2537,3
414,7,17,1,0,1,0.92,0.8485,0.35,0.2985,3
430,7,18,1,0,1,0.9,0.8485,0.42,0.194,3
432,7,19,1,0,1,0.86,0.803,0.47,0.2239,3
551,7,20,1,0,1,0.86,0.803,0.47,0.2239,3
584,7,21,1,0,1,0.84,0.803,0.53,0.1343,3
502,7,22,1,0,1,0.82,0.7879,0.56,0.2239,3
183,7,23,1,0,2,0.78,0.697,0.43,0.0896,3
88,7,0,0,1,1,0.74,0.6667,0.51,0.1045,3
30,7,1,0,1,1,0.74,0.6667,0.51,0.2836,3
18,7,2,0,1,1,0.74,0.6667,0.51,0,3
7,7,3,0,1,1,0.72,0.6667,0.54,0.194,3
7,7,4,0,1,1,0.72,0.6667,0.58,0,3
29,7,5,0,1,1,0.72,0.6818,0.62,0,3
133,7,6,0,1,1,0.72,0.6667,0.58,0,3
343,7,7,0,1,1,0.76,0.697,0.55,0,3
550,7,8,0,1,1,0.8,0.7424,0.49,0.1343,3
293,7,9,0,1,1,0.84,0.7879,0.49,0.2985,3
186,7,10,0,1,1,0.86,0.7879,0.44,0.3582,3
244,7,11,0,1,1,0.9,0.8182,0.35,0.2985,3
276,7,12,0,1,1,0.9,0.8182,0.35,0.3582,3
310,7,13,0,1,1,0.92,0.8333,0.33,0.2239,3
241,7,14,0,1,1,0.92,0.8333,0.33,0.3284,3
254,7,15,0,1,1,0.92,0.8333,0.33,0.3582,3
433,7,16,0,1,1,0.92,0.8333,0.33,0.2537,3
689,7,17,0,1,1,0.92,0.8485,0.35,0.1642,3
607,7,18,0,1,2,0.9,0.8333,0.39,0.3284,3
503,7,19,0,1,2,0.88,0.803,0.39,0.2537,3
321,7,20,0,1,2,0.86,0.7879,0.41,0.2239,3
323,7,21,0,1,1,0.84,0.7727,0.47,0.194,3
225,7,22,0,1,1,0.82,0.803,0.59,0.1343,3
131,7,23,0,1,1,0.8,0.7576,0.55,0.1642,3
102,7,0,0,1,1,0.78,0.7424,0.62,0.1343,3
29,7,1,0,1,1,0.78,0.7273,0.55,0.2239,3
17,7,2,0,1,1,0.76,0.7121,0.62,0.1343,3
7,7,3,0,1,2,0.74,0.697,0.7,0.194,3
6,7,4,0,1,1,0.74,0.697,0.66,0.2239,3
35,7,5,0,1,1,0.74,0.697,0.66,0.194,3
131,7,6,0,1,1,0.74,0.697,0.66,0.194,3
353,7,7,0,1,1,0.78,0.697,0.46,0.1343,3
585,7,8,0,1,1,0.8,0.7121,0.41,0.1642,3
304,7,9,0,1,1,0.82,0.7273,0.36,0.1343,3
210,7,10,0,1,1,0.86,0.7424,0.3,0,3
233,7,11,0,1,1,0.84,0.7273,0.32,0.0896,3
331,7,12,0,1,1,0.88,0.7576,0.28,0.1045,3
293,7,13,0,1,1,0.9,0.7879,0.27,0.1045,3
275,7,14,0,1,1,0.9,0.803,0.31,0.1642,3
285,7,15,0,1,1,0.92,0.8182,0.29,0.194,3
369,7,16,0,1,1,0.92,0.8182,0.29,0.1045,3
576,7,17,0,1,1,0.92,0.8182,0.29,0,3
560,7,18,0,1,1,0.9,0.803,0.33,0.2537,3
418,7,19,0,1,1,0.88,0.7879,0.35,0.2239,3
336,7,20,0,1,1,0.86,0.7727,0.39,0.1045,3
300,7,21,0,1,1,0.82,0.7727,0.52,0.1343,3
288,7,22,0,1,1,0.8,0.7576,0.55,0.194,3
164,7,23,0,1,1,0.8,0.7879,0.63,0.1045,3
150,7,0,0,0,1,0.78,0.7576,0.66,0.1343,3
71,7,1,0,0,1,0.76,0.7273,0.7,0.1642,3
58,7,2,0,0,1,0.76,0.7424,0.72,0.1642,3
31,7,3,0,0,1,0.74,0.7121,0.74,0.1343,3
16,7,4,0,0,1,0.74,0.7121,0.74,0.1642,3
14,7,5,0,0,1,0.74,0.7121,0.74,0.194,3
31,7,6,0,0,1,0.74,0.7121,0.74,0.1045,3
71,7,7,0,0,1,0.78,0.7576,0.66,0.1045,3
152,7,8,0,0,1,0.82,0.8333,0.63,0.194,3
256,7,9,0,0,1,0.84,0.8333,0.59,0.1642,3
325,7,10,0,0,1,0.92,0.8636,0.37,0.2239,3
367,7,11,0,0,1,0.94,0.8788,0.38,0.194,3
342,7,12,0,0,1,0.96,0.8636,0.31,0.3582,3
360,7,13,0,0,2,0.96,0.8636,0.31,0.2537,3
308,7,14,0,0,2,0.96,0.8636,0.3,0.1343,3
306,7,15,0,0,1,0.96,0.8485,0.26,0,3
294,7,16,0,0,1,1,0.8636,0.19,0.1642,3
279,7,17,0,0,1,0.96,0.8485,0.26,0.1343,3
277,7,18,0,0,1,0.94,0.8333,0.29,0.0896,3
287,7,19,0,0,1,0.92,0.8333,0.33,0.1343,3
276,7,20,0,0,1,0.9,0.8182,0.37,0.1642,3
201,7,21,0,0,1,0.88,0.7879,0.37,0.194,3
220,7,22,0,0,1,0.84,0.8333,0.59,0.194,3
148,7,23,0,0,1,0.84,0.8182,0.56,0.1642,3
147,7,0,0,0,1,0.82,0.7879,0.56,0.1343,3
124,7,1,0,0,1,0.82,0.7879,0.56,0.1045,3
70,7,2,0,0,1,0.82,0.7727,0.52,0.1045,3
35,7,3,0,0,1,0.8,0.7727,0.59,0.1045,3
13,7,4,0,0,1,0.78,0.7576,0.66,0.1045,3
6,7,5,0,0,1,0.78,0.7424,0.62,0,3
21,7,6,0,0,1,0.78,0.7727,0.7,0.1343,3
52,7,7,0,0,1,0.8,0.803,0.66,0,3
130,7,8,0,0,1,0.84,0.803,0.53,0.1343,3
242,7,9,0,0,1,0.86,0.8182,0.5,0.1045,3
319,7,10,0,0,1,0.9,0.8636,0.45,0,3
389,7,11,0,0,1,0.92,0.8939,0.42,0.2985,3
376,7,12,0,0,1,0.92,0.8939,0.42,0.194,3
337,7,13,0,0,1,0.94,0.8788,0.38,0.2537,3
312,7,14,0,0,1,0.96,0.9091,0.36,0.1642,3
298,7,15,0,0,3,0.92,0.8939,0.42,0.2836,3
291,7,16,0,0,2,0.8,0.803,0.66,0.2239,3
270,7,17,0,0,1,0.78,0.7424,0.59,0,3
253,7,18,0,0,1,0.78,0.7424,0.62,0.1045,3
250,7,19,0,0,1,0.78,0.7424,0.62,0.1642,3
285,7,20,0,0,1,0.76,0.7273,0.7,0.0896,3
207,7,21,0,0,1,0.76,0.7273,0.7,0.1343,3
122,7,22,0,0,3,0.74,0.697,0.7,0.0896,3
123,7,23,0,0,3,0.68,0.6364,0.83,0.0896,3
39,7,0,0,1,2,0.68,0.6364,0.89,0.0896,3
18,7,1,0,1,3,0.7,0.6667,0.89,0.1045,3
5,7,2,0,1,3,0.7,0.6667,0.89,0.194,3
5,7,3,0,1,3,0.7,0.6667,0.89,0.194,3
2,7,4,0,1,3,0.66,0.5909,0.89,0.3881,3
28,7,5,0,1,2,0.66,0.6061,0.83,0.2239,3
92,7,6,0,1,3,0.64,0.5758,0.89,0.2537,3
230,7,7,0,1,3,0.66,0.6061,0.83,0.2239,3
455,7,8,0,1,2,0.66,0.6061,0.83,0.1642,3
363,7,9,0,1,2,0.66,0.6061,0.83,0.1642,3
175,7,10,0,1,2,0.66,0.6061,0.83,0.194,3
216,7,11,0,1,2,0.72,0.6818,0.62,0.1343,3
266,7,12,0,1,2,0.74,0.6818,0.58,0.1343,3
255,7,13,0,1,2,0.76,0.697,0.55,0.2537,3
242,7,14,0,1,2,0.74,0.6818,0.55,0.2537,3
280,7,15,0,1,2,0.76,0.6818,0.45,0.2239,3
413,7,16,0,1,1,0.78,0.697,0.4,0.2836,3
849,7,17,0,1,1,0.78,0.697,0.4,0.1642,3
872,7,18,0,1,1,0.76,0.6818,0.48,0.1343,3
631,7,19,0,1,1,0.74,0.6818,0.55,0.1642,3
447,7,20,0,1,2,0.74,0.6818,0.55,0.1045,3
331,7,21,0,1,2,0.74,0.6818,0.55,0.0896,3
224,7,22,0,1,2,0.72,0.6667,0.58,0.1045,3
131,7,23,0,1,2,0.7,0.6515,0.65,0.1045,3
69,7,0,0,1,1,0.7,0.6515,0.7,0.0896,3
15,7,1,0,1,1,0.7,0.6667,0.74,0.1343,3
16,7,2,0,1,1,0.7,0.6667,0.74,0.1343,3
3,7,3,0,1,1,0.68,0.6364,0.79,0,3
4,7,4,0,1,1,0.68,0.6364,0.79,0.1343,3
42,7,5,0,1,1,0.66,0.6061,0.83,0.1343,3
187,7,6,0,1,2,0.68,0.6364,0.79,0.1045,3
520,7,7,0,1,2,0.7,0.6667,0.74,0.1045,3
649,7,8,0,1,1,0.72,0.697,0.74,0.1343,3
331,7,9,0,1,1,0.74,0.697,0.66,0.1343,3
190,7,10,0,1,1,0.76,0.7121,0.62,0.194,3
249,7,11,0,1,1,0.8,0.7273,0.46,0.194,3
272,7,12,0,1,1,0.8,0.7121,0.41,0.1343,3
280,7,13,0,1,1,0.82,0.7273,0.38,0.194,3
242,7,14,0,1,1,0.82,0.7273,0.38,0.1642,3
265,7,15,0,1,1,0.8,0.7121,0.41,0.2239,3
435,7,16,0,1,1,0.8,0.7273,0.43,0.2239,3
872,7,17,0,1,1,0.78,0.7121,0.49,0.194,3
819,7,18,0,1,3,0.7,0.6667,0.74,0.2239,3
414,7,19,0,1,3,0.7,0.6667,0.74,0.2239,3
84,7,20,0,1,3,0.64,0.5758,0.83,0.2239,3
90,7,21,0,1,3,0.64,0.5758,0.89,0.1045,3
139,7,22,0,1,2,0.64,0.5758,0.83,0.1343,3
103,7,23,0,1,2,0.64,0.5758,0.89,0.1045,3
44,7,0,0,1,2,0.66,0.6061,0.83,0.1343,3
14,7,1,0,1,1,0.64,0.5758,0.89,0,3
5,7,2,0,1,1,0.64,0.5758,0.89,0,3
5,7,3,0,1,1,0.64,0.5758,0.89,0.1343,3
7,7,4,0,1,1,0.64,0.5758,0.89,0.1343,3
41,7,5,0,1,1,0.64,0.5758,0.89,0,3
185,7,6,0,1,1,0.64,0.5758,0.89,0.1343,3
497,7,7,0,1,2,0.66,0.6061,0.83,0.1045,3
674,7,8,0,1,2,0.68,0.6364,0.79,0.1642,3
328,7,9,0,1,2,0.7,0.6667,0.74,0.1343,3
195,7,10,0,1,2,0.72,0.6818,0.62,0.1343,3
229,7,11,0,1,2,0.76,0.7121,0.58,0.1343,3
292,7,12,0,1,2,0.78,0.697,0.43,0,3
273,7,13,0,1,2,0.8,0.7121,0.42,0.1642,3
241,7,14,0,1,1,0.8,0.7121,0.41,0.2239,3
276,7,15,0,1,1,0.8,0.7121,0.41,0.2537,3
411,7,16,0,1,1,0.8,0.7121,0.38,0.194,3
830,7,17,0,1,1,0.8,0.697,0.31,0.2239,3
814,7,18,0,1,1,0.78,0.6818,0.38,0.2537,3
633,7,19,0,1,1,0.74,0.6667,0.48,0.2239,3
483,7,20,0,1,1,0.74,0.6667,0.51,0.1642,3
391,7,21,0,1,1,0.72,0.6667,0.58,0.2239,3
244,7,22,0,1,1,0.72,0.6667,0.58,0.2537,3
152,7,23,0,1,2,0.7,0.6515,0.58,0.2537,3
56,7,0,0,1,2,0.68,0.6364,0.61,0,3
21,7,1,0,1,2,0.66,0.6212,0.61,0,3
9,7,2,0,1,2,0.66,0.6212,0.65,0.0896,3
10,7,3,0,1,1,0.64,0.6061,0.69,0.1045,3
5,7,4,0,1,1,0.64,0.6061,0.73,0.1045,3
44,7,5,0,1,1,0.62,0.5909,0.73,0.1045,3
178,7,6,0,1,1,0.64,0.6061,0.73,0.0896,3
512,7,7,0,1,1,0.64,0.6061,0.73,0.1343,3
702,7,8,0,1,1,0.68,0.6364,0.65,0.1343,3
327,7,9,0,1,1,0.72,0.6667,0.58,0.1045,3
214,7,10,0,1,1,0.74,0.6667,0.48,0.1642,3
215,7,11,0,1,1,0.76,0.6818,0.45,0.1045,3
292,7,12,0,1,1,0.78,0.6818,0.35,0.1343,3
277,7,13,0,1,1,0.8,0.697,0.33,0.2239,3
209,7,14,0,1,1,0.78,0.6818,0.33,0.2239,3
271,7,15,0,1,1,0.8,0.7121,0.36,0.194,3
439,7,16,0,1,1,0.8,0.7121,0.36,0.194,3
795,7,17,0,1,1,0.76,0.6818,0.43,0.2239,3
825,7,18,0,1,1,0.76,0.6818,0.45,0.1343,3
629,7,19,0,1,1,0.74,0.6667,0.48,0.2239,3
514,7,20,0,1,1,0.74,0.6667,0.48,0.2239,3
373,7,21,0,1,1,0.72,0.6667,0.48,0.2239,3
318,7,22,0,1,1,0.72,0.6667,0.51,0.1642,3
211,7,23,0,1,2,0.7,0.6515,0.51,0.2239,3
95,7,0,0,1,2,0.7,0.6515,0.54,0.1642,3
59,7,1,0,1,2,0.68,0.6364,0.54,0.1045,3
17,7,2,0,1,2,0.66,0.6212,0.61,0.0896,3
9,7,3,0,1,2,0.68,0.6364,0.61,0,3
11,7,4,0,1,2,0.66,0.6212,0.61,0,3
